timestamp,distance_band,detections,total_objects,detection_rate
39.623992,distante,55,55,1.0
39.997355,próximo,0,0,0.0
39.997355,médio,0,0,0.0
39.997355,distante,56,56,1.0
40.271412,próximo,0,0,0.0
40.271412,médio,0,0,0.0
40.271412,distante,57,57,1.0
40.661762,próximo,0,0,0.0
40.661762,médio,0,0,0.0
40.661762,distante,57,57,1.0
40.986109,próximo,0,0,0.0
40.986109,médio,0,0,0.0
40.986109,distante,57,57,1.0
41.396163,próximo,0,0,0.0
41.396163,médio,0,0,0.0
41.396163,distante,57,57,1.0
41.735081,próximo,0,0,0.0
41.735081,médio,0,0,0.0
41.735081,distante,57,57,1.0
42.146159,próximo,0,0,0.0
42.146159,médio,0,0,0.0
42.146159,distante,57,57,1.0
42.473688,próximo,0,0,0.0
42.473688,médio,0,0,0.0
42.473688,distante,57,57,1.0
42.854258,próximo,0,0,0.0
42.854258,médio,0,0,0.0
42.854258,distante,57,57,1.0
43.167426,próximo,0,0,0.0
43.167426,médio,0,0,0.0
43.167426,distante,57,57,1.0
43.533774,próximo,0,0,0.0
43.533774,médio,0,0,0.0
43.533774,distante,57,57,1.0
43.822946,próximo,0,0,0.0
43.822946,médio,0,0,0.0
43.822946,distante,58,58,1.0
44.19161,próximo,0,0,0.0
44.19161,médio,0,0,0.0
44.19161,distante,59,59,1.0
44.480637,próximo,0,0,0.0
44.480637,médio,0,0,0.0
44.480637,distante,60,60,1.0
44.904295,próximo,0,0,0.0
44.904295,médio,0,0,0.0
44.904295,distante,61,61,1.0
45.191543,próximo,0,0,0.0
45.191543,médio,0,0,0.0
45.191543,distante,62,62,1.0
45.57066,próximo,0,0,0.0
45.57066,médio,0,0,0.0
45.57066,distante,63,63,1.0
45.946071,próximo,0,0,0.0
45.946071,médio,0,0,0.0
45.946071,distante,63,63,1.0
46.280947,próximo,0,0,0.0
46.280947,médio,0,0,0.0
46.280947,distante,63,63,1.0
46.527552,próximo,0,0,0.0
46.527552,médio,0,0,0.0
46.527552,distante,63,63,1.0
46.874798,próximo,0,0,0.0
46.874798,médio,0,0,0.0
46.874798,distante,64,64,1.0
47.133388,próximo,0,0,0.0
47.133388,médio,0,0,0.0
47.133388,distante,64,64,1.0
47.519328,próximo,0,0,0.0
47.519328,médio,0,0,0.0
47.519328,distante,64,64,1.0
47.809586,próximo,0,0,0.0
47.809586,médio,0,0,0.0
47.809586,distante,65,65,1.0
48.162412,próximo,0,0,0.0
48.162412,médio,0,0,0.0
48.162412,distante,66,66,1.0
48.50183,próximo,0,0,0.0
48.50183,médio,0,0,0.0
48.50183,distante,67,67,1.0
48.875788,próximo,0,0,0.0
48.875788,médio,0,0,0.0
48.875788,distante,67,67,1.0
49.232304,próximo,0,0,0.0
49.232304,médio,0,0,0.0
49.232304,distante,67,67,1.0
49.753041,próximo,0,0,0.0
49.753041,médio,0,0,0.0
49.753041,distante,68,68,1.0
50.041388,próximo,0,0,0.0
50.041388,médio,0,0,0.0
50.041388,distante,69,69,1.0
50.412489,próximo,0,0,0.0
50.412489,médio,0,0,0.0
50.412489,distante,70,70,1.0
50.694101,próximo,0,0,0.0
50.694101,médio,0,0,0.0
50.694101,distante,71,71,1.0
51.056046,próximo,0,0,0.0
51.056046,médio,0,0,0.0
51.056046,distante,72,72,1.0
51.372181,próximo,0,0,0.0
51.372181,médio,0,0,0.0
51.372181,distante,73,73,1.0
51.79133,próximo,0,0,0.0
51.79133,médio,0,0,0.0
51.79133,distante,74,74,1.0
52.107795,próximo,0,0,0.0
52.107795,médio,0,0,0.0
52.107795,distante,75,75,1.0
52.506545,próximo,0,0,0.0
52.506545,médio,0,0,0.0
52.506545,distante,76,76,1.0
52.83503,próximo,0,0,0.0
52.83503,médio,0,0,0.0
52.83503,distante,77,77,1.0
53.276733,próximo,0,0,0.0
53.276733,médio,0,0,0.0
53.276733,distante,78,78,1.0
53.581914,próximo,0,0,0.0
53.581914,médio,0,0,0.0
53.581914,distante,79,79,1.0
53.929838,próximo,0,0,0.0
53.929838,médio,0,0,0.0
53.929838,distante,80,80,1.0
54.218932,próximo,0,0,0.0
54.218932,médio,0,0,0.0
54.218932,distante,81,81,1.0
54.604167,próximo,0,0,0.0
54.604167,médio,0,0,0.0
54.604167,distante,82,82,1.0
54.890913,próximo,0,0,0.0
54.890913,médio,0,0,0.0
54.890913,distante,83,83,1.0
55.241899,próximo,0,0,0.0
55.241899,médio,0,0,0.0
55.241899,distante,84,84,1.0
55.665319,próximo,0,0,0.0
55.665319,médio,0,0,0.0
55.665319,distante,85,85,1.0
56.027793,próximo,0,0,0.0
56.027793,médio,0,0,0.0
56.027793,distante,85,85,1.0
56.352829,próximo,0,0,0.0
56.352829,médio,0,0,0.0
56.352829,distante,86,86,1.0
56.716012,próximo,0,0,0.0
56.716012,médio,0,0,0.0
56.716012,distante,87,87,1.0
57.001138,próximo,0,0,0.0
57.001138,médio,0,0,0.0
57.001138,distante,88,88,1.0
57.370183,próximo,0,0,0.0
57.370183,médio,0,0,0.0
57.370183,distante,89,89,1.0
57.724122,próximo,0,0,0.0
57.724122,médio,0,0,0.0
57.724122,distante,90,90,1.0
58.088415,próximo,0,0,0.0
58.088415,médio,0,0,0.0
58.088415,distante,90,90,1.0
58.401308,próximo,0,0,0.0
58.401308,médio,0,0,0.0
58.401308,distante,91,91,1.0
58.800043,próximo,0,0,0.0
58.800043,médio,0,0,0.0
58.800043,distante,91,91,1.0
59.087055,próximo,0,0,0.0
59.087055,médio,0,0,0.0
59.087055,distante,92,92,1.0
59.46323,próximo,0,0,0.0
59.46323,médio,0,0,0.0
59.46323,distante,93,93,1.0
59.855236,próximo,0,0,0.0
59.855236,médio,0,0,0.0
59.855236,distante,94,94,1.0
60.254735,próximo,0,0,0.0
60.254735,médio,0,0,0.0
60.254735,distante,95,95,1.0
60.504935,próximo,0,0,0.0
60.504935,médio,0,0,0.0
60.504935,distante,96,96,1.0
60.82452,próximo,0,0,0.0
60.82452,médio,0,0,0.0
60.82452,distante,97,97,1.0
61.075861,próximo,0,0,0.0
61.075861,médio,0,0,0.0
61.075861,distante,98,98,1.0
61.459826,próximo,0,0,0.0
61.459826,médio,0,0,0.0
61.459826,distante,99,99,1.0
61.77204,próximo,0,0,0.0
61.77204,médio,0,0,0.0
61.77204,distante,100,100,1.0
62.201214,próximo,0,0,0.0
62.201214,médio,0,0,0.0
62.201214,distante,101,101,1.0
62.54288,próximo,0,0,0.0
62.54288,médio,0,0,0.0
62.54288,distante,102,102,1.0
62.960803,próximo,0,0,0.0
62.960803,médio,0,0,0.0
62.960803,distante,103,103,1.0
63.375824,próximo,0,0,0.0
63.375824,médio,0,0,0.0
63.375824,distante,104,104,1.0
63.845592,próximo,0,0,0.0
63.845592,médio,0,0,0.0
63.845592,distante,105,105,1.0
64.156635,próximo,0,0,0.0
64.156635,médio,0,0,0.0
64.156635,distante,107,107,1.0
64.597686,próximo,0,0,0.0
64.597686,médio,0,0,0.0
64.597686,distante,109,109,1.0
64.934424,próximo,0,0,0.0
64.934424,médio,0,0,0.0
64.934424,distante,111,111,1.0
65.342718,próximo,0,0,0.0
65.342718,médio,0,0,0.0
65.342718,distante,112,112,1.0
65.669223,próximo,0,0,0.0
65.669223,médio,0,0,0.0
65.669223,distante,114,114,1.0
66.066428,próximo,0,0,0.0
66.066428,médio,0,0,0.0
66.066428,distante,115,115,1.0
66.378048,próximo,0,0,0.0
66.378048,médio,0,0,0.0
66.378048,distante,117,117,1.0
66.731917,próximo,0,0,0.0
66.731917,médio,0,0,0.0
66.731917,distante,118,118,1.0
66.974078,próximo,0,0,0.0
66.974078,médio,0,0,0.0
66.974078,distante,119,119,1.0
67.308054,próximo,0,0,0.0
67.308054,médio,0,0,0.0
67.308054,distante,120,120,1.0
67.579743,próximo,0,0,0.0
67.579743,médio,0,0,0.0
67.579743,distante,121,121,1.0
67.908539,próximo,0,0,0.0
67.908539,médio,0,0,0.0
67.908539,distante,121,121,1.0
68.202636,próximo,0,0,0.0
68.202636,médio,0,0,0.0
68.202636,distante,122,122,1.0
68.565481,próximo,0,0,0.0
68.565481,médio,0,0,0.0
68.565481,distante,123,123,1.0
69.029773,próximo,0,0,0.0
69.029773,médio,0,0,0.0
69.029773,distante,125,125,1.0
69.472283,próximo,0,0,0.0
69.472283,médio,0,0,0.0
69.472283,distante,126,126,1.0
69.766386,próximo,0,0,0.0
69.766386,médio,0,0,0.0
69.766386,distante,128,128,1.0
70.102767,próximo,0,0,0.0
70.102767,médio,0,0,0.0
70.102767,distante,130,130,1.0
70.378154,próximo,0,0,0.0
70.378154,médio,0,0,0.0
70.378154,distante,131,131,1.0
70.728855,próximo,0,0,0.0
70.728855,médio,0,0,0.0
70.728855,distante,132,132,1.0
71.013741,próximo,0,0,0.0
71.013741,médio,0,0,0.0
71.013741,distante,133,133,1.0
71.685756,próximo,0,0,0.0
71.685756,médio,0,0,0.0
71.685756,distante,134,134,1.0
72.014854,próximo,0,0,0.0
72.014854,médio,0,0,0.0
72.014854,distante,136,136,1.0
72.456023,próximo,0,0,0.0
72.456023,médio,0,0,0.0
72.456023,distante,137,137,1.0
72.723676,próximo,0,0,0.0
72.723676,médio,0,0,0.0
72.723676,distante,138,138,1.0
73.073484,próximo,0,0,0.0
73.073484,médio,0,0,0.0
73.073484,distante,138,138,1.0
73.36623,próximo,0,0,0.0
73.36623,médio,0,0,0.0
73.36623,distante,140,140,1.0
73.741939,próximo,0,0,0.0
73.741939,médio,0,0,0.0
73.741939,distante,142,142,1.0
73.993864,próximo,0,0,0.0
73.993864,médio,0,0,0.0
73.993864,distante,143,143,1.0
74.333369,próximo,0,0,0.0
74.333369,médio,0,0,0.0
74.333369,distante,144,144,1.0
74.648837,próximo,0,0,0.0
74.648837,médio,0,0,0.0
74.648837,distante,146,146,1.0
74.982491,próximo,0,0,0.0
74.982491,médio,0,0,0.0
74.982491,distante,147,147,1.0
75.269795,próximo,0,0,0.0
75.269795,médio,0,0,0.0
75.269795,distante,148,148,1.0
75.66015,próximo,0,0,0.0
75.66015,médio,0,0,0.0
75.66015,distante,149,149,1.0
75.981905,próximo,0,0,0.0
75.981905,médio,0,0,0.0
75.981905,distante,150,150,1.0
76.398766,próximo,0,0,0.0
76.398766,médio,0,0,0.0
76.398766,distante,152,152,1.0
76.847727,próximo,0,0,0.0
76.847727,médio,0,0,0.0
76.847727,distante,154,154,1.0
77.203788,próximo,0,0,0.0
77.203788,médio,0,0,0.0
77.203788,distante,155,155,1.0
77.504335,próximo,0,0,0.0
77.504335,médio,0,0,0.0
77.504335,distante,157,157,1.0
77.879433,próximo,0,0,0.0
77.879433,médio,0,0,0.0
77.879433,distante,158,158,1.0
78.132058,próximo,0,0,0.0
78.132058,médio,0,0,0.0
78.132058,distante,159,159,1.0
78.488776,próximo,0,0,0.0
78.488776,médio,0,0,0.0
78.488776,distante,160,160,1.0
78.886401,próximo,0,0,0.0
78.886401,médio,0,0,0.0
78.886401,distante,161,161,1.0
79.365459,próximo,0,0,0.0
79.365459,médio,0,0,0.0
79.365459,distante,162,162,1.0
79.704398,próximo,0,0,0.0
79.704398,médio,0,0,0.0
79.704398,distante,163,163,1.0
80.213095,próximo,0,0,0.0
80.213095,médio,0,0,0.0
80.213095,distante,164,164,1.0
80.59973,próximo,0,0,0.0
80.59973,médio,0,0,0.0
80.59973,distante,165,165,1.0
80.917584,próximo,0,0,0.0
80.917584,médio,0,0,0.0
80.917584,distante,166,166,1.0
81.235126,próximo,0,0,0.0
81.235126,médio,0,0,0.0
81.235126,distante,167,167,1.0
81.610599,próximo,0,0,0.0
81.610599,médio,0,0,0.0
81.610599,distante,168,168,1.0
81.883989,próximo,0,0,0.0
81.883989,médio,0,0,0.0
81.883989,distante,169,169,1.0
82.254502,próximo,0,0,0.0
82.254502,médio,0,0,0.0
82.254502,distante,170,170,1.0
82.532854,próximo,0,0,0.0
82.532854,médio,0,0,0.0
82.532854,distante,171,171,1.0
82.943514,próximo,0,0,0.0
82.943514,médio,0,0,0.0
82.943514,distante,172,172,1.0
83.256056,próximo,0,0,0.0
83.256056,médio,0,0,0.0
83.256056,distante,173,173,1.0
83.643178,próximo,0,0,0.0
83.643178,médio,0,0,0.0
83.643178,distante,174,174,1.0
84.047231,próximo,0,0,0.0
84.047231,médio,0,0,0.0
84.047231,distante,175,175,1.0
84.401974,próximo,0,0,0.0
84.401974,médio,0,0,0.0
84.401974,distante,176,176,1.0
84.685793,próximo,0,0,0.0
84.685793,médio,1,1,1.0
84.685793,distante,176,176,1.0
85.011649,próximo,0,0,0.0
85.011649,médio,2,2,1.0
85.011649,distante,176,176,1.0
85.274022,próximo,0,0,0.0
85.274022,médio,3,3,1.0
85.274022,distante,176,176,1.0
85.683206,próximo,0,0,0.0
85.683206,médio,4,4,1.0
85.683206,distante,176,176,1.0
86.008664,próximo,0,0,0.0
